transaction_id,date,product_name,category,quantity,unit_price,cost_price,discount_percent,region,payment_method
TXN-2229,2026-11-22,Cotton T-Shirt,Clothing,1,3374.95,1753.53,0,East,Debit Card
TXN-2439,2026-11-22,Non-Stick Pan,Home & Kitchen,2,544.66,344.01,15,East,Cash
TXN-2253,2026-11-22,Webcam HD,Electronics,4,3002.88,2434.68,0,North,Cash
TXN-2417,2026-11-23,Self-Help Book,Books & Stationery,2,522.78,318.25,5,North,Debit Card
TXN-2419,2026-11-23,LED Desk Lamp,Home & Kitchen,1,607.77,474.87,0,South,UPI
TXN-2396,2026-11-23,Water Bottle 1L,Home & Kitchen,1,1531.21,1223.41,0,South,Credit Card
TXN-2315,2026-11-23,Non-Stick Pan,Home & Kitchen,1,804.21,544.89,0,East,UPI
TXN-2476,2026-11-23,Formal Shirt,Clothing,1,1689.18,866.54,0,East,UPI
TXN-2235,2026-11-23,Storage Container Set,Home & Kitchen,2,277.67,205.08,0,East,UPI
TXN-2494,2026-11-23,Cricket Bat,Sports & Fitness,1,2734.95,1635.45,5,West,Net Banking
TXN-2248,2026-11-23,Sports Shoes,Sports & Fitness,2,908.97,634.0,0,North,Credit Card
TXN-2421,2026-11-23,Denim Jeans,Clothing,1,3195.61,2071.74,5,West,Credit Card
TXN-2194,2026-11-23,Power Bank 20000mAh,Electronics,2,15001.49,13203.01,15,West,Debit Card
TXN-2264,2026-11-23,Winter Jacket,Clothing,2,1905.51,1336.54,10,West,Debit Card
TXN-2433,2026-11-23,Shampoo 500ml,Beauty & Personal Care,1,1150.45,413.86,0,West,Cash
TXN-2451,2026-11-23,LED Desk Lamp,Home & Kitchen,1,1498.24,835.81,15,East,Credit Card
TXN-2393,2026-11-23,Cushion Covers,Home & Kitchen,2,1197.57,662.24,25,North,UPI
TXN-2346,2026-11-23,Football,Sports & Fitness,2,2186.85,1674.59,0,South,UPI
TXN-2297,2026-11-23,Cushion Covers,Home & Kitchen,1,2083.96,1263.87,0,East,Credit Card
TXN-2338,2026-11-24,Moisturizer,Beauty & Personal Care,4,336.58,127.85,5,South,Debit Card
TXN-2226,2026-11-24,Denim Jeans,Clothing,1,3062.14,1866.65,20,South,Debit Card
TXN-2503,2026-11-24,Mechanical Keyboard,Electronics,4,6945.52,5461.91,25,North,Debit Card
TXN-2403,2026-11-24,Mechanical Keyboard,Electronics,1,14172.26,9491.53,25,West,UPI
TXN-2239,2026-11-24,Beard Oil,Beauty & Personal Care,2,433.74,187.64,5,North,Net Banking
TXN-2309,2026-11-24,Gym Gloves,Sports & Fitness,1,1290.8,996.74,10,South,Cash
TXN-2444,2026-11-24,Face Wash,Beauty & Personal Care,1,1262.23,447.56,0,West,UPI
TXN-2342,2026-11-24,Football,Sports & Fitness,1,1117.29,623.52,0,South,Credit Card
TXN-2466,2026-11-24,Track Pants,Clothing,2,2994.24,1633.67,0,South,UPI
TXN-2383,2026-11-24,Notebook Set,Books & Stationery,2,816.09,741.85,5,North,Credit Card
TXN-2291,2026-11-24,Smart Watch,Electronics,1,9312.6,6302.92,0,North,UPI
TXN-2385,2026-11-24,Kurta Set,Clothing,1,1281.16,649.76,0,North,Net Banking
TXN-2511,2026-11-25,Bedsheet Set,Home & Kitchen,1,630.67,469.57,25,South,Debit Card
TXN-2477,2026-11-25,Kurta Set,Clothing,1,2153.39,1420.9,0,North,UPI
TXN-2281,2026-11-25,Sports Shoes,Sports & Fitness,3,2267.66,1701.67,10,East,UPI
TXN-2214,2026-11-25,Denim Jeans,Clothing,1,2470.7,1260.39,0,North,UPI
TXN-2230,2026-11-25,Face Wash,Beauty & Personal Care,3,1185.27,620.13,10,West,Debit Card
TXN-2380,2026-11-25,Portable Monitor,Electronics,1,4232.11,3072.06,10,West,UPI
TXN-2486,2026-11-25,Lip Balm Set,Beauty & Personal Care,1,347.61,177.17,0,North,Credit Card
TXN-2362,2026-11-25,Sketch Pad,Books & Stationery,1,858.34,687.32,0,South,UPI
TXN-2370,2026-11-26,Linen Shirt,Clothing,1,1697.5,938.79,0,South,Net Banking
TXN-2201,2026-11-26,Sunscreen SPF50,Beauty & Personal Care,1,989.73,654.07,0,North,Cash
TXN-2212,2026-11-26,Cushion Covers,Home & Kitchen,1,1988.01,1333.37,25,West,Debit Card
TXN-2211,2026-11-26,Storage Container Set,Home & Kitchen,3,2326.92,1746.86,0,North,UPI
TXN-2193,2026-11-26,Yoga Mat,Sports & Fitness,4,4011.85,2978.14,25,East,Cash
TXN-2366,2026-11-26,Chopping Board,Home & Kitchen,3,2593.38,1855.25,0,South,Debit Card
TXN-2225,2026-11-26,LED Desk Lamp,Home & Kitchen,2,2642.4,1781.22,0,South,Debit Card
TXN-2483,2026-11-26,Cargo Pants,Clothing,1,689.77,382.18,0,South,Credit Card
TXN-2437,2026-11-26,Sketch Pad,Books & Stationery,5,691.25,487.81,10,North,UPI
TXN-2442,2026-11-26,Skipping Rope,Sports & Fitness,1,535.47,356.41,5,East,Net Banking
TXN-2343,2026-11-27,Sketch Pad,Books & Stationery,1,432.23,404.88,15,East,Debit Card
TXN-2431,2026-11-27,Wall Clock,Home & Kitchen,1,722.73,419.91,0,South,Debit Card
TXN-2284,2026-11-27,Polo T-Shirt,Clothing,1,3297.18,1494.51,5,North,Credit Card
TXN-2318,2026-11-27,Mechanical Keyboard,Electronics,1,11476.91,8443.63,20,East,Net Banking
TXN-2345,2026-11-27,Shampoo 500ml,Beauty & Personal Care,1,823.32,367.32,5,South,Cash
TXN-2190,2026-11-27,Track Pants,Clothing,1,2028.95,980.42,0,North,UPI
TXN-2215,2026-11-27,Cotton T-Shirt,Clothing,1,2196.68,1394.63,0,South,Debit Card
TXN-2241,2026-11-27,Wall Clock,Home & Kitchen,2,275.76,190.03,0,North,Cash
TXN-2218,2026-11-27,Pen Set Premium,Books & Stationery,1,626.76,658.56,0,North,UPI
TXN-2222,2026-11-27,Denim Jeans,Clothing,1,2629.38,1220.62,0,North,UPI
TXN-2429,2026-11-27,Cricket Bat,Sports & Fitness,3,1769.46,1323.78,0,South,UPI
TXN-2311,2026-11-27,Resistance Bands,Sports & Fitness,5,3290.04,2519.03,0,North,Credit Card
TXN-2489,2026-11-28,Winter Jacket,Clothing,1,671.35,330.72,15,North,UPI
TXN-2409,2026-11-28,Track Pants,Clothing,4,1944.06,1226.75,0,South,Debit Card
TXN-2287,2026-11-28,Planner 2024,Books & Stationery,1,804.67,714.27,0,West,UPI
TXN-2363,2026-11-28,Sports Shoes,Sports & Fitness,1,1876.05,1072.96,5,North,Credit Card
TXN-2446,2026-11-28,Moisturizer,Beauty & Personal Care,1,399.72,182.53,0,West,Cash
TXN-2465,2026-11-28,USB-C Hub,Electronics,2,6939.14,4873.18,10,West,UPI
TXN-2243,2026-11-28,Webcam HD,Electronics,1,9295.9,6886.38,15,West,Debit Card
TXN-2216,2026-11-28,Cricket Bat,Sports & Fitness,2,1877.09,1469.17,25,South,UPI
TXN-2307,2026-11-28,Skipping Rope,Sports & Fitness,1,4352.8,2625.93,0,South,Debit Card
TXN-2769,2026-12-01,Linen Shirt,Clothing,4,1210.65,676.37,5,North,UPI
TXN-2523,2026-12-01,Linen Shirt,Clothing,1,2730.45,1752.72,20,South,Credit Card
TXN-2593,2026-12-01,Polo T-Shirt,Clothing,1,2855.29,1856.9,0,East,Cash
TXN-2757,2026-12-01,Polo T-Shirt,Clothing,1,1009.9,708.99,10,East,UPI
TXN-2652,2026-12-01,Moisturizer,Beauty & Personal Care,1,234.93,140.11,0,North,Credit Card
TXN-2684,2026-12-01,Cotton T-Shirt,Clothing,2,1408.4,953.33,0,North,Credit Card
TXN-2534,2026-12-01,Bluetooth Speaker,Electronics,1,14762.83,12064.08,0,West,UPI
TXN-2647,2026-12-01,Bedsheet Set,Home & Kitchen,2,2989.52,1543.76,5,South,Cash
TXN-2622,2026-12-02,Football,Sports & Fitness,2,634.0,362.01,0,West,Credit Card
TXN-2690,2026-12-02,Portable Monitor,Electronics,1,2799.94,2310.77,15,North,Debit Card
TXN-2572,2026-12-02,Power Bank 20000mAh,Electronics,1,4077.08,2797.49,20,North,UPI
TXN-2625,2026-12-02,Resistance Bands,Sports & Fitness,2,560.84,468.46,0,South,UPI
TXN-2563,2026-12-02,Smart Watch,Electronics,2,12580.63,9007.37,0,East,Debit Card
TXN-2649,2026-12-02,Storage Container Set,Home & Kitchen,1,1387.58,860.97,0,South,Debit Card
TXN-2583,2026-12-02,Portable Monitor,Electronics,1,8567.79,5617.1,0,East,Debit Card
TXN-2536,2026-12-02,Face Wash,Beauty & Personal Care,1,1039.65,522.76,5,West,Debit Card
TXN-2715,2026-12-02,Bluetooth Speaker,Electronics,2,1423.53,1159.96,0,East,UPI
TXN-2688,2026-12-02,Pen Set Premium,Books & Stationery,4,817.66,769.66,10,East,Credit Card
TXN-2749,2026-12-03,Skipping Rope,Sports & Fitness,1,3521.15,2572.06,0,East,UPI
TXN-2653,2026-12-03,Gym Gloves,Sports & Fitness,5,1679.23,1244.61,10,North,Debit Card
TXN-2628,2026-12-03,Face Wash,Beauty & Personal Care,3,1320.77,682.62,15,South,Credit Card
TXN-2708,2026-12-03,Face Wash,Beauty & Personal Care,1,710.38,276.4,15,West,Credit Card
TXN-2516,2026-12-03,Sports Shoes,Sports & Fitness,1,2289.56,1282.63,0,South,UPI
TXN-2560,2026-12-04,Cargo Pants,Clothing,3,2344.05,1749.56,0,East,Debit Card
TXN-2662,2026-12-04,Phone Stand,Electronics,1,15245.49,13158.19,0,West,Credit Card
TXN-2565,2026-12-04,Wall Clock,Home & Kitchen,1,2247.25,1653.83,25,North,Credit Card
TXN-2689,2026-12-04,Mechanical Keyboard,Electronics,1,12472.11,11199.81,25,South,UPI
TXN-2570,2026-12-04,Winter Jacket,Clothing,2,3277.25,1783.2,0,East,UPI
TXN-2590,2026-12-04,Chopping Board,Home & Kitchen,1,2437.0,1389.01,0,South,Net Banking
TXN-2651,2026-12-04,Water Bottle 1L,Home & Kitchen,1,1813.2,1397.78,25,North,Debit Card
TXN-2533,2026-12-04,Planner 2024,Books & Stationery,1,824.81,851.39,10,North,Debit Card
TXN-2677,2026-12-04,Portable Monitor,Electronics,1,9100.11,7450.86,15,East,Debit Card
TXN-2642,2026-12-04,Track Pants,Clothing,1,1625.89,950.13,25,East,Debit Card
TXN-2624,2026-12-04,Water Bottle 1L,Home & Kitchen,5,2711.56,1477.51,25,South,Debit Card
TXN-2577,2026-12-04,Skipping Rope,Sports & Fitness,1,4395.16,3607.26,0,West,Credit Card
TXN-2636,2026-12-04,Planner 2024,Books & Stationery,1,326.69,297.47,25,South,Cash
TXN-2630,2026-12-04,Gaming Mouse,Electronics,2,4129.24,2701.87,0,East,Credit Card
TXN-2529,2026-12-04,Hoodie,Clothing,1,403.97,257.78,15,South,UPI
TXN-2804,2026-12-05,Cushion Covers,Home & Kitchen,2,2011.93,1048.99,0,South,Credit Card
TXN-2605,2026-12-05,Linen Shirt,Clothing,2,1873.0,1365.96,0,West,UPI
TXN-2800,2026-12-05,Wireless Earbuds,Electronics,1,11509.53,7972.38,0,South,Credit Card
TXN-2797,2026-12-05,Portable Monitor,Electronics,2,3862.38,2874.37,0,North,Credit Card
TXN-2525,2026-12-05,Portable Monitor,Electronics,1,5319.69,3593.27,0,East,UPI
TXN-2526,2026-12-05,Water Bottle 1L,Home & Kitchen,3,2375.92,1826.9,0,East,UPI
TXN-2527,2026-12-05,Skipping Rope,Sports & Fitness,3,2551.49,2084.6,5,South,Cash
TXN-2705,2026-12-05,USB-C Hub,Electronics,1,8689.43,7877.06,0,West,Credit Card
TXN-2638,2026-12-05,Gaming Mouse,Electronics,1,13946.99,9899.34,15,South,Net Banking
TXN-2766,2026-12-05,Mechanical Keyboard,Electronics,1,1945.84,1342.43,10,South,UPI
TXN-2721,2026-12-05,Cricket Bat,Sports & Fitness,1,3110.03,1951.93,10,South,UPI
TXN-2752,2026-12-05,Wall Clock,Home & Kitchen,1,304.01,154.43,5,West,Net Banking
TXN-2599,2026-12-05,Bluetooth Speaker,Electronics,4,7318.96,6516.84,0,North,Debit Card
TXN-2544,2026-12-06,USB-C Hub,Electronics,5,15385.74,11810.37,10,East,UPI
TXN-2558,2026-12-06,Mechanical Keyboard,Electronics,1,7889.0,6031.48,25,West,UPI
TXN-2567,2026-12-06,Lip Balm Set,Beauty & Personal Care,1,686.0,414.42,0,North,UPI
TXN-2568,2026-12-06,Winter Jacket,Clothing,2,944.87,433.08,0,West,UPI
TXN-2755,2026-12-06,Dumbbells 5kg,Sports & Fitness,1,4855.49,2989.83,5,South,Cash
TXN-2803,2026-12-06,Chopping Board,Home & Kitchen,3,2951.0,2349.83,0,South,Cash
TXN-2676,2026-12-06,Winter Jacket,Clothing,1,2013.31,929.1,10,West,UPI
TXN-2613,2026-12-06,Gaming Mouse,Electronics,2,4786.14,3259.96,5,East,UPI
TXN-2671,2026-12-07,Non-Stick Pan,Home & Kitchen,1,925.72,475.94,0,South,Credit Card
TXN-2621,2026-12-07,Lip Balm Set,Beauty & Personal Care,1,1105.79,734.27,20,South,Debit Card
TXN-2589,2026-12-07,Power Bank 20000mAh,Electronics,2,2694.8,1789.55,5,West,Debit Card
TXN-2739,2026-12-07,Cargo Pants,Clothing,2,3480.8,2167.81,0,South,Cash
TXN-2751,2026-12-07,Hair Serum,Beauty & Personal Care,1,330.01,194.74,0,North,Credit Card
TXN-2517,2026-12-07,Track Pants,Clothing,1,3354.55,2202.16,0,West,Credit Card
TXN-2799,2026-12-07,Yoga Mat,Sports & Fitness,2,559.87,349.92,5,West,Debit Card
TXN-2792,2026-12-07,Lip Balm Set,Beauty & Personal Care,1,740.67,456.66,15,West,UPI
TXN-2546,2026-12-07,Water Bottle 1L,Home & Kitchen,1,2057.2,1556.5,0,West,UPI
TXN-2712,2026-12-07,Wall Clock,Home & Kitchen,1,264.51,178.63,10,North,Credit Card
TXN-2555,2026-12-07,LED Desk Lamp,Home & Kitchen,2,602.49,433.66,25,North,UPI
TXN-2607,2026-12-07,Gym Gloves,Sports & Fitness,2,840.77,554.33,10,North,Cash
TXN-2693,2026-12-07,Track Pants,Clothing,2,2173.48,1312.78,0,North,UPI
TXN-2687,2026-12-08,Gaming Mouse,Electronics,2,10073.33,7912.28,5,South,Cash
TXN-2732,2026-12-08,Shampoo 500ml,Beauty & Personal Care,1,401.78,185.57,10,East,Debit Card
TXN-2746,2026-12-08,Gaming Mouse,Electronics,2,1400.85,946.57,10,South,Net Banking
TXN-2520,2026-12-08,Winter Jacket,Clothing,2,1394.88,1039.81,10,West,Debit Card
TXN-2639,2026-12-08,Hair Serum,Beauty & Personal Care,1,814.84,442.13,0,South,Debit Card
TXN-2770,2026-12-08,Skipping Rope,Sports & Fitness,3,1758.01,1047.98,0,South,UPI
TXN-2524,2026-12-08,Storage Container Set,Home & Kitchen,1,532.85,327.76,15,South,UPI
TXN-2779,2026-12-08,Football,Sports & Fitness,1,1932.17,1255.19,15,East,Debit Card
TXN-2786,2026-12-08,Track Pants,Clothing,1,2963.11,2056.06,5,West,Net Banking
TXN-2790,2026-12-08,Formal Shirt,Clothing,2,3380.68,1937.4,0,West,UPI
TXN-2667,2026-12-09,Football,Sports & Fitness,1,199.23,113.65,5,South,UPI
TXN-2623,2026-12-09,Sunscreen SPF50,Beauty & Personal Care,1,1024.45,507.83,5,North,Cash
TXN-2703,2026-12-09,Face Wash,Beauty & Personal Care,1,386.79,160.09,20,West,UPI
TXN-2707,2026-12-09,Sunscreen SPF50,Beauty & Personal Care,1,1409.11,526.93,0,South,Net Banking
TXN-2758,2026-12-09,Storage Container Set,Home & Kitchen,4,2711.45,2107.1,0,North,Credit Card
TXN-2683,2026-12-09,Sports Shoes,Sports & Fitness,1,1765.96,1281.47,15,West,UPI
TXN-2661,2026-12-09,Track Pants,Clothing,4,819.71,398.83,0,South,Credit Card
TXN-2725,2026-12-09,LED Desk Lamp,Home & Kitchen,5,838.93,563.04,5,East,Cash
TXN-2716,2026-12-09,Portable Monitor,Electronics,1,14752.02,12888.32,15,West,Cash
TXN-2711,2026-12-09,Mechanical Keyboard,Electronics,1,13009.35,10584.12,5,East,UPI
TXN-2775,2026-12-09,Portable Monitor,Electronics,1,2381.7,1890.9,0,West,Cash
TXN-2591,2026-12-09,Chopping Board,Home & Kitchen,4,2168.39,1389.38,20,East,Net Banking
TXN-2586,2026-12-09,Phone Stand,Electronics,1,10014.24,6926.29,20,South,Cash
TXN-2575,2026-12-09,Cargo Pants,Clothing,4,2702.26,1536.06,0,East,Debit Card
TXN-2556,2026-12-09,Gaming Mouse,Electronics,1,2517.94,1641.92,5,South,Net Banking
TXN-2673,2026-12-10,Cricket Bat,Sports & Fitness,1,1869.59,1457.13,5,South,Credit Card
TXN-2777,2026-12-10,Resistance Bands,Sports & Fitness,2,1080.49,806.36,0,East,UPI
TXN-2787,2026-12-10,Water Bottle 1L,Home & Kitchen,1,1119.91,657.66,15,South,Credit Card
TXN-2801,2026-12-10,Highlighter Set,Books & Stationery,2,292.04,235.74,0,West,Net Banking
TXN-2685,2026-12-10,Pen Set Premium,Books & Stationery,1,299.51,189.35,0,East,Debit Card
TXN-2768,2026-12-10,Sketch Pad,Books & Stationery,2,456.55,328.48,0,South,Credit Card
TXN-2632,2026-12-10,Shampoo 500ml,Beauty & Personal Care,1,363.45,210.95,10,West,Net Banking
TXN-2530,2026-12-10,Linen Shirt,Clothing,1,446.93,319.76,10,South,Net Banking
TXN-2784,2026-12-10,Sketch Pad,Books & Stationery,1,679.11,455.66,0,South,Debit Card
TXN-2776,2026-12-10,Storage Container Set,Home & Kitchen,1,2452.85,1565.05,0,South,Credit Card
TXN-2697,2026-12-10,Bluetooth Speaker,Electronics,1,7421.11,6470.98,0,North,Debit Card
TXN-2551,2026-12-10,Wireless Earbuds,Electronics,3,6048.08,4597.55,0,South,Cash
TXN-2765,2026-12-10,Football,Sports & Fitness,1,1127.11,653.42,0,East,Net Banking
TXN-2581,2026-12-11,Face Wash,Beauty & Personal Care,1,164.21,94.7,20,North,Credit Card
TXN-2665,2026-12-11,Mechanical Keyboard,Electronics,3,5069.61,3683.46,0,South,Net Banking
TXN-2610,2026-12-11,Water Bottle 1L,Home & Kitchen,1,1484.05,1099.11,10,West,Cash
TXN-2722,2026-12-11,LED Desk Lamp,Home & Kitchen,1,914.18,714.13,0,North,UPI
TXN-2772,2026-12-11,Track Pants,Clothing,4,858.11,595.23,5,East,Credit Card
TXN-2719,2026-12-11,Non-Stick Pan,Home & Kitchen,1,1025.99,732.01,0,West,UPI
TXN-2762,2026-12-11,Denim Jeans,Clothing,2,2224.4,1642.13,0,South,UPI
TXN-2686,2026-12-11,Skipping Rope,Sports & Fitness,1,1327.29,905.69,0,North,Credit Card
TXN-2713,2026-12-11,Planner 2024,Books & Stationery,1,672.57,526.37,0,South,UPI
TXN-2541,2026-12-11,Phone Stand,Electronics,2,8342.15,6290.36,10,West,Credit Card
TXN-2515,2026-12-11,Kurta Set,Clothing,1,3250.53,2157.79,0,South,Net Banking
TXN-2700,2026-12-11,Gym Gloves,Sports & Fitness,1,2500.51,1430.52,0,West,UPI
TXN-2561,2026-12-11,Wireless Earbuds,Electronics,3,1727.83,1385.86,10,East,UPI
TXN-2718,2026-12-11,Dumbbells 5kg,Sports & Fitness,2,1087.11,872.52,0,North,Cash
TXN-2608,2026-12-12,Storage Container Set,Home & Kitchen,1,966.18,508.49,0,East,UPI
TXN-2778,2026-12-12,Mechanical Keyboard,Electronics,1,5123.16,4349.84,0,North,Credit Card
TXN-2659,2026-12-12,Winter Jacket,Clothing,1,860.29,507.81,20,South,UPI
TXN-2679,2026-12-12,Wall Clock,Home & Kitchen,2,2928.36,2231.59,10,North,Cash
TXN-2726,2026-12-12,Self-Help Book,Books & Stationery,1,479.88,451.61,0,North,Net Banking
TXN-2701,2026-12-12,Football,Sports & Fitness,2,1962.09,1402.69,0,South,Credit Card
TXN-2744,2026-12-12,Cricket Bat,Sports & Fitness,1,4689.66,3050.16,10,East,Credit Card
TXN-2734,2026-12-12,Winter Jacket,Clothing,1,1114.47,599.77,0,South,UPI
TXN-2569,2026-12-12,Smart Watch,Electronics,2,9536.42,7219.58,0,North,Credit Card
TXN-2641,2026-12-12,Cotton T-Shirt,Clothing,1,3404.73,1994.5,0,South,Debit Card
TXN-2759,2026-12-12,Sports Shoes,Sports & Fitness,1,4984.17,3086.91,5,North,UPI
TXN-2802,2026-12-13,Face Mask Pack,Beauty & Personal Care,1,314.76,163.24,0,North,UPI
TXN-2553,2026-12-13,Denim Jeans,Clothing,1,2601.35,1826.37,0,East,UPI
TXN-2598,2026-12-13,Webcam HD,Electronics,1,2070.37,1588.74,0,North,Credit Card
TXN-2552,2026-12-13,USB-C Hub,Electronics,1,1869.76,1264.96,0,North,Debit Card
TXN-2785,2026-12-13,Water Bottle 1L,Home & Kitchen,1,870.82,630.17,5,West,UPI
TXN-2562,2026-12-13,Lip Balm Set,Beauty & Personal Care,1,1490.98,589.67,5,South,UPI
TXN-2656,2026-12-13,Face Mask Pack,Beauty & Personal Care,2,1358.71,884.81,0,North,UPI
TXN-2654,2026-12-13,LED Desk Lamp,Home & Kitchen,2,1592.6,1074.91,0,West,Cash
TXN-2808,2026-12-13,Skipping Rope,Sports & Fitness,1,3709.1,2643.62,5,East,UPI
TXN-2678,2026-12-13,Highlighter Set,Books & Stationery,1,895.22,558.84,15,East,Debit Card
TXN-2574,2026-12-13,Denim Jeans,Clothing,1,3211.79,1795.29,25,West,UPI
TXN-2763,2026-12-13,Football,Sports & Fitness,1,3318.73,2306.47,10,East,UPI
TXN-2666,2026-12-13,Track Pants,Clothing,2,675.79,355.45,0,North,UPI
TXN-2580,2026-12-14,Skipping Rope,Sports & Fitness,2,3681.0,2905.49,0,North,Cash
TXN-2682,2026-12-14,Winter Jacket,Clothing,1,3048.06,1444.16,0,South,Net Banking
TXN-2592,2026-12-14,Water Bottle 1L,Home & Kitchen,1,888.86,534.48,5,North,UPI
TXN-2549,2026-12-14,Sports Shoes,Sports & Fitness,1,4616.26,2808.26,10,North,Cash
TXN-2540,2026-12-14,Beard Oil,Beauty & Personal Care,1,1208.26,569.71,0,South,Credit Card
TXN-2658,2026-12-14,Polo T-Shirt,Clothing,1,2547.71,1552.75,0,East,Net Banking
TXN-2603,2026-12-14,Track Pants,Clothing,2,2282.03,1601.84,0,West,UPI
TXN-2737,2026-12-14,Smart Watch,Electronics,1,2432.99,2058.84,10,North,UPI
TXN-2587,2026-12-14,Smart Watch,Electronics,1,5516.52,4583.82,10,South,Debit Card
TXN-2571,2026-12-15,Portable Monitor,Electronics,1,1310.39,1182.48,10,East,Credit Card
TXN-2535,2026-12-15,Skipping Rope,Sports & Fitness,1,2258.04,1269.47,0,West,UPI
TXN-2702,2026-12-15,Gaming Mouse,Electronics,3,6283.17,5469.86,0,North,UPI
TXN-2774,2026-12-15,Non-Stick Pan,Home & Kitchen,1,1776.02,1138.11,5,South,Debit Card
TXN-2633,2026-12-15,Highlighter Set,Books & Stationery,1,269.37,247.81,5,East,Net Banking
TXN-2635,2026-12-15,Non-Stick Pan,Home & Kitchen,1,744.38,519.11,25,East,UPI
TXN-2760,2026-12-15,Face Mask Pack,Beauty & Personal Care,3,889.9,340.69,0,North,Net Banking
TXN-2611,2026-12-15,Gaming Mouse,Electronics,2,12060.11,10736.81,10,South,Debit Card
TXN-2699,2026-12-16,Smart Watch,Electronics,1,7657.39,5072.37,10,South,UPI
TXN-2753,2026-12-16,Beard Oil,Beauty & Personal Care,1,1302.82,578.03,0,North,Credit Card
TXN-2604,2026-12-16,Moisturizer,Beauty & Personal Care,1,1337.08,709.76,0,East,Debit Card
TXN-2631,2026-12-16,Water Bottle 1L,Home & Kitchen,2,2028.05,1489.33,0,North,UPI
TXN-2780,2026-12-16,Sports Shoes,Sports & Fitness,1,1852.2,1568.02,0,East,Debit Card
TXN-2670,2026-12-16,Bedsheet Set,Home & Kitchen,2,2128.14,1547.54,25,North,UPI
TXN-2660,2026-12-16,Cargo Pants,Clothing,1,2569.88,1262.01,20,South,Credit Card
TXN-2582,2026-12-16,Power Bank 20000mAh,Electronics,1,12790.61,11746.56,0,North,Net Banking
TXN-2543,2026-12-16,Storage Container Set,Home & Kitchen,2,2076.08,1345.16,15,South,UPI
TXN-2655,2026-12-16,Power Bank 20000mAh,Electronics,1,10949.69,9899.86,0,North,Cash
TXN-2672,2026-12-17,Track Pants,Clothing,1,3252.9,1546.66,0,West,Cash
TXN-2783,2026-12-17,LED Desk Lamp,Home & Kitchen,1,2983.14,1878.71,0,West,Credit Card
TXN-2663,2026-12-17,Formal Shirt,Clothing,1,568.75,307.26,10,West,Credit Card
TXN-2748,2026-12-17,LED Desk Lamp,Home & Kitchen,1,2360.37,1402.18,0,West,UPI
TXN-2618,2026-12-17,Face Wash,Beauty & Personal Care,1,1105.17,457.25,5,South,Cash
TXN-2771,2026-12-17,Power Bank 20000mAh,Electronics,2,13034.83,10171.05,20,South,UPI
TXN-2566,2026-12-18,Moisturizer,Beauty & Personal Care,2,334.78,229.98,10,West,Cash
TXN-2781,2026-12-18,LED Desk Lamp,Home & Kitchen,1,2639.98,1366.05,0,North,Cash
TXN-2754,2026-12-18,Self-Help Book,Books & Stationery,2,692.51,525.29,0,North,Net Banking
TXN-2528,2026-12-18,Bluetooth Speaker,Electronics,1,13166.57,11665.96,0,South,Cash
TXN-2738,2026-12-18,Power Bank 20000mAh,Electronics,1,9819.16,6797.39,0,East,Debit Card
TXN-2717,2026-12-18,Notebook Set,Books & Stationery,1,593.9,632.92,0,South,Credit Card
TXN-2643,2026-12-18,Cotton T-Shirt,Clothing,2,548.83,319.5,0,North,UPI
TXN-2521,2026-12-19,Highlighter Set,Books & Stationery,1,248.01,222.8,15,South,Net Banking
TXN-2710,2026-12-19,Formal Shirt,Clothing,2,2602.66,1792.85,0,South,Credit Card
TXN-2724,2026-12-19,Lip Balm Set,Beauty & Personal Care,1,831.82,319.47,0,East,Credit Card
TXN-2576,2026-12-19,Bluetooth Speaker,Electronics,1,4458.27,3958.33,0,North,Debit Card
TXN-2669,2026-12-19,Bedsheet Set,Home & Kitchen,2,1427.63,1039.7,10,West,Debit Card
TXN-2674,2026-12-19,Linen Shirt,Clothing,2,1877.85,961.14,0,West,Credit Card
TXN-2789,2026-12-19,Notebook Set,Books & Stationery,3,296.95,186.5,0,North,UPI
TXN-2531,2026-12-19,Cargo Pants,Clothing,1,3019.62,2158.98,5,East,UPI
TXN-2782,2026-12-19,Sports Shoes,Sports & Fitness,2,3336.92,2540.34,0,North,UPI
TXN-2723,2026-12-20,LED Desk Lamp,Home & Kitchen,1,1366.27,1040.47,10,North,Credit Card
TXN-2648,2026-12-20,Cotton T-Shirt,Clothing,2,776.0,520.15,20,North,Debit Card
TXN-2600,2026-12-20,Mechanical Keyboard,Electronics,2,11788.22,9154.6,0,East,Net Banking
TXN-2627,2026-12-20,Highlighter Set,Books & Stationery,1,480.6,505.7,15,North,UPI
TXN-2588,2026-12-20,Dumbbells 5kg,Sports & Fitness,2,2173.44,1518.97,10,North,UPI
